"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
23602,10,"engineer",12,175000,2013-02-11,2015-11-20
278,5,"customer_service",8,56000,2013-08-19,NA
23746,5,"customer_service",5,55000,2013-10-29,NA
12886,5,"data_science",15,262000,2013-01-14,2014-08-29
24184,6,"customer_service",14,48000,2013-08-05,2015-11-13
893,1,"customer_service",24,126000,2012-11-05,2013-10-25
18187,1,"customer_service",26,133000,2014-03-31,2015-05-22
20036,7,"customer_service",9,53000,2012-11-05,NA
18190,1,"sales",19,189000,2015-03-23,NA
5967,1,"engineer",23,246000,2014-07-07,NA
9305,1,"customer_service",11,74000,2014-04-14,2015-04-17
6152,1,"customer_service",23,129000,2013-07-01,2014-07-18
11245,8,"customer_service",9,66000,2012-05-07,2013-04-19
6994,1,"customer_service",20,112000,2015-11-12,NA
7490,1,"customer_service",17,119000,2012-11-19,2014-10-24
21233,3,"data_science",16,171000,2013-12-30,NA
3351,1,"customer_service",24,124000,2011-12-27,2014-05-09
3541,1,"customer_service",26,135000,2013-09-03,2014-08-29
18674,5,"customer_service",20,96000,2011-04-04,2012-04-13
1279,1,"customer_service",27,117000,2013-07-15,2014-07-07
5127,10,"engineer",22,229000,2011-08-01,2012-12-28
8049,2,"engineer",3,67000,2012-04-02,2013-03-22
11886,5,"design",17,126000,2014-06-02,2015-05-15
13373,1,"design",23,209000,2011-07-11,2012-04-27
1209,4,"engineer",15,237000,2015-06-29,NA
19237,7,"customer_service",7,60000,2014-12-31,NA
24638,1,"customer_service",6,74000,2012-02-06,2014-01-17
16923,2,"customer_service",27,131000,2015-02-09,NA
13524,5,"marketing",2,42000,2014-05-05,NA
19666,2,"customer_service",21,124000,2015-11-23,NA
7949,2,"engineer",9,158000,2012-03-19,2013-01-25
10467,3,"marketing",11,97000,2012-03-26,2013-04-05
11712,8,"engineer",6,154000,2012-09-04,2013-06-07
22773,7,"data_science",3,64000,2014-02-18,NA
20567,2,"marketing",28,178000,2015-11-16,NA
1646,1,"data_science",15,315000,2011-05-09,2014-06-20
15736,2,"sales",4,42000,2011-05-31,2013-12-27
9922,3,"customer_service",12,67000,2013-07-29,2014-07-18
10108,1,"customer_service",24,142000,2015-11-02,NA
18000,1,"engineer",2,77000,2014-01-27,NA
13860,1,"customer_service",29,138000,2014-07-28,NA
14232,5,"customer_service",8,49000,2015-11-16,NA
15322,1,"customer_service",15,137000,2014-12-16,NA
3004,1,"customer_service",12,89000,2014-04-21,NA
19285,1,"design",18,186000,2012-04-02,2015-05-01
13060,1,"engineer",9,203000,2012-09-04,2015-11-06
18389,1,"customer_service",12,77000,2013-09-03,NA
20834,10,"engineer",1,58000,2013-08-21,NA
9460,1,"customer_service",5,67000,2015-12-07,NA
230,1,"customer_service",16,115000,2012-11-19,2013-11-22
18835,2,"marketing",28,220000,2014-12-09,2015-11-13
15960,7,"customer_service",4,21000,2014-09-02,NA
22172,1,"customer_service",8,82000,2012-06-04,2014-05-16
8651,1,"customer_service",18,122000,2011-06-13,2012-06-22
11845,1,"engineer",20,319000,2012-07-30,2015-07-09
6483,1,"engineer",3,68000,2015-01-20,2015-11-20
10187,1,"sales",2,54000,2013-03-25,2015-05-29
6472,10,"sales",1,36000,2015-06-15,NA
20605,1,"data_science",20,267000,2013-07-01,NA
7921,1,"customer_service",27,132000,2015-04-20,NA
3618,1,"data_science",7,206000,2011-12-27,2012-10-12
21904,1,"engineer",3,88000,2011-02-28,2013-02-15
22855,6,"engineer",6,162000,2013-09-19,2014-09-12
12141,10,"sales",9,97000,2012-02-06,2014-03-21
23770,2,"customer_service",6,79000,2012-05-21,2015-08-28
24568,2,"customer_service",5,73000,2014-06-23,2015-06-26
13419,1,"engineer",7,223000,2012-08-01,NA
904,1,"customer_service",14,79000,2013-03-20,2014-03-07
6206,1,"engineer",21,266000,2013-07-08,NA
17229,1,"marketing",18,2e+05,2013-10-02,NA
20595,1,"customer_service",5,79000,2013-02-19,NA
1072,10,"engineer",2,53000,2013-05-15,2014-05-16
12175,1,"customer_service",17,124000,2011-11-28,2015-08-21
23162,1,"sales",24,181000,2011-08-10,2015-04-10
15404,3,"customer_service",12,60000,2015-07-27,NA
1274,1,"customer_service",19,113000,2015-08-31,NA
13312,7,"design",29,140000,2015-01-26,NA
3748,2,"customer_service",7,76000,2012-09-17,2013-09-13
3559,4,"customer_service",12,69000,2011-07-11,2015-10-30
5652,1,"customer_service",12,78000,2014-10-06,2015-09-11
3738,7,"data_science",21,282000,2013-12-23,NA
15647,5,"data_science",23,251000,2011-08-15,2012-11-02
3964,10,"sales",15,167000,2011-04-04,2013-03-08
4623,1,"engineer",27,322000,2012-11-06,NA
17563,6,"marketing",4,35000,2014-09-15,2015-08-21
1323,4,"engineer",28,232000,2011-10-10,2015-04-10
13233,1,"customer_service",2,31000,2011-11-28,2012-11-21
19924,3,"engineer",13,139000,2012-07-09,2013-07-26
14344,2,"sales",4,42000,2014-01-13,NA
6320,1,"sales",27,209000,2012-06-05,2013-04-26
9757,1,"sales",5,129000,2013-06-10,2015-08-21
24685,3,"sales",16,148000,2011-11-28,2015-01-02
10141,2,"design",25,202000,2015-04-20,NA
9132,7,"data_science",13,144000,2012-02-27,2014-06-06
3220,4,"data_science",19,228000,2012-01-23,2015-05-22
16322,1,"design",14,146000,2015-08-24,NA
368,1,"data_science",4,65000,2012-03-05,2013-11-22
22985,2,"data_science",10,211000,2015-01-12,NA
1009,1,"marketing",17,164000,2013-06-24,2014-06-06
5987,1,"marketing",5,126000,2012-03-19,2013-05-31
7232,5,"design",24,176000,2011-06-01,2012-04-13
16928,1,"customer_service",10,92000,2014-08-04,2015-07-24
6219,8,"marketing",14,92000,2013-02-21,NA
17198,10,"design",16,171000,2014-08-11,NA
15857,2,"engineer",7,185000,2014-09-29,2015-10-30
2861,4,"data_science",17,241000,2014-11-24,NA
15476,9,"design",23,140000,2014-02-18,NA
7475,8,"design",14,105000,2015-12-07,NA
1846,3,"customer_service",19,78000,2015-12-07,NA
9011,7,"customer_service",18,94000,2015-11-16,NA
16191,3,"data_science",16,204000,2015-01-26,NA
14284,8,"customer_service",5,64000,2011-02-14,2012-03-02
482,2,"customer_service",10,83000,2015-03-16,NA
5014,7,"sales",2,37000,2015-12-07,NA
12563,4,"customer_service",29,87000,2012-01-23,2013-01-16
3747,1,"customer_service",24,119000,2014-03-17,NA
11986,4,"engineer",14,169000,2013-08-05,2014-08-08
16023,4,"customer_service",21,103000,2011-02-07,2012-01-06
2013,9,"design",4,36000,2012-03-27,2013-01-18
7702,2,"customer_service",4,26000,2013-03-04,2014-01-31
11791,2,"customer_service",23,142000,2014-12-09,NA
20616,3,"customer_service",15,107000,2011-01-24,2013-02-22
15205,2,"sales",23,216000,2015-01-27,NA
21032,1,"customer_service",18,109000,2011-11-28,2012-08-10
20191,1,"customer_service",3,28000,2014-12-22,2015-10-30
21533,2,"design",19,190000,2012-06-18,2013-05-03
2922,1,"customer_service",24,117000,2012-08-20,2013-08-16
16365,2,"marketing",18,180000,2015-08-17,NA
14665,2,"data_science",16,307000,2014-09-29,NA
5822,2,"engineer",26,313000,2015-03-09,NA
11160,3,"sales",5,97000,2014-12-22,NA
2026,6,"sales",9,109000,2015-01-28,NA
1319,3,"data_science",13,149000,2014-11-10,2015-11-27
2876,1,"sales",26,221000,2012-10-01,NA
22199,5,"customer_service",16,89000,2014-06-09,NA
11401,2,"design",23,167000,2011-07-05,2012-05-18
17705,2,"engineer",9,210000,2011-04-11,2013-05-24
10438,3,"engineer",11,161000,2015-04-27,NA
7676,10,"customer_service",16,103000,2012-07-16,2015-06-19
4238,1,"sales",22,174000,2011-06-09,2012-08-31
16630,6,"marketing",9,94000,2011-10-03,2012-11-02
7837,1,"engineer",12,160000,2011-08-29,2012-07-27
20296,1,"customer_service",24,118000,2015-08-31,NA
13191,3,"data_science",5,149000,2012-01-30,2013-10-24
5447,6,"customer_service",17,102000,2013-11-04,2015-12-04
20607,1,"customer_service",12,80000,2014-05-13,NA
8294,2,"sales",15,193000,2012-06-25,2013-08-30
8968,7,"data_science",14,159000,2013-05-13,2014-04-25
16942,9,"engineer",3,61000,2012-11-19,2013-11-01
21478,7,"sales",19,186000,2012-01-23,2012-12-07
7637,3,"engineer",9,170000,2014-12-08,NA
18766,4,"engineer",18,243000,2013-08-26,NA
23137,3,"sales",25,159000,2012-04-30,NA
13155,6,"customer_service",22,81000,2014-07-14,NA
4188,10,"engineer",2,67000,2015-06-22,NA
20120,3,"sales",2,35000,2013-12-30,NA
6778,1,"data_science",21,280000,2015-10-12,NA
21106,1,"customer_service",1,35000,2011-02-22,2012-12-28
8202,4,"customer_service",9,67000,2014-07-21,NA
22351,3,"engineer",8,149000,2014-08-18,2015-08-28
21575,8,"customer_service",3,23000,2012-04-09,2013-05-03
5003,2,"customer_service",13,75000,2011-11-21,2013-08-23
14576,1,"sales",15,164000,2013-12-03,2015-10-23
16852,3,"customer_service",29,115000,2012-04-04,2014-01-31
12374,2,"customer_service",13,64000,2014-05-12,NA
7596,2,"customer_service",21,121000,2014-09-02,NA
2547,2,"engineer",7,132000,2015-11-02,NA
16330,6,"engineer",9,119000,2011-07-25,2013-05-03
17429,1,"engineer",1,81000,2015-09-21,NA
7079,3,"customer_service",15,96000,2012-05-21,2015-04-06
2552,2,"data_science",21,310000,2012-12-10,2013-12-13
3972,7,"data_science",19,255000,2015-06-08,NA
13288,6,"marketing",17,154000,2012-05-14,2013-12-13
22185,8,"customer_service",17,109000,2013-07-22,2014-07-18
4158,7,"engineer",21,207000,2015-06-10,NA
10444,1,"customer_service",26,133000,2011-07-18,2013-07-26
6314,7,"design",21,154000,2013-09-03,2014-10-31
10217,4,"design",19,159000,2013-02-11,2014-02-28
20899,1,"customer_service",5,83000,2014-09-29,NA
2392,8,"customer_service",3,24000,2015-08-03,NA
6399,1,"design",11,122000,2013-08-12,2014-09-12
3170,2,"customer_service",25,122000,2012-09-04,2013-09-17
8405,10,"customer_service",14,59000,2013-06-24,2015-03-20
9293,6,"engineer",11,170000,2014-06-23,2015-08-07
14707,2,"data_science",14,205000,2013-12-16,NA
15878,8,"engineer",18,277000,2015-03-23,NA
16479,6,"data_science",13,155000,2012-05-14,2015-11-27
1932,4,"customer_service",8,65000,2014-10-13,NA
20972,2,"customer_service",19,113000,2015-02-17,NA
2041,2,"marketing",24,196000,2013-08-21,NA
5892,1,"customer_service",26,120000,2014-03-31,2015-04-24
1986,1,"marketing",10,125000,2013-01-22,2015-03-13
13463,9,"engineer",5,153000,2015-03-30,NA
7573,3,"customer_service",14,73000,2014-05-05,NA
19496,2,"marketing",9,115000,2013-01-28,2014-03-14
61,3,"customer_service",29,79000,2015-03-03,NA
12803,1,"customer_service",17,118000,2011-02-22,2012-02-10
8748,2,"customer_service",16,109000,2011-10-24,2013-12-20
12188,4,"design",8,98000,2015-08-18,NA
8807,1,"design",21,170000,2012-10-29,2014-11-07
23622,1,"customer_service",26,103000,2011-03-07,2012-03-02
5861,1,"data_science",22,313000,2013-10-07,NA
22807,4,"marketing",14,108000,2015-10-27,NA
433,4,"customer_service",27,102000,2015-01-20,NA
16051,7,"customer_service",8,62000,2013-07-29,NA
461,3,"data_science",20,223000,2014-04-07,2015-05-29
14509,7,"customer_service",29,102000,2013-01-07,NA
14850,1,"data_science",20,321000,2012-04-02,NA
22225,1,"engineer",7,168000,2015-11-23,NA
20156,10,"engineer",26,254000,2013-05-20,NA
8209,1,"customer_service",19,115000,2013-09-03,2014-08-22
16434,1,"design",14,145000,2013-03-18,2014-04-03
20744,1,"customer_service",3,32000,2014-12-22,2015-10-23
147,2,"engineer",20,267000,2012-04-09,2014-06-13
24370,5,"marketing",8,97000,2013-08-06,NA
18398,2,"data_science",8,185000,2011-10-03,NA
22153,1,"customer_service",9,67000,2012-08-27,2013-08-16
18884,3,"data_science",8,150000,2014-08-18,NA
22196,1,"engineer",11,208000,2015-09-01,NA
15154,1,"engineer",22,304000,2014-02-10,NA
19425,2,"marketing",2,50000,2013-01-07,2014-11-07
820,5,"engineer",6,174000,2012-01-23,2013-11-08
7016,7,"sales",17,147000,2014-03-12,NA
22543,1,"customer_service",18,98000,2013-06-03,NA
19523,2,"customer_service",15,117000,2013-09-09,2014-09-05
18787,1,"marketing",8,131000,2014-04-21,2015-03-27
3193,5,"customer_service",13,62000,2012-07-23,NA
975,2,"sales",6,130000,2013-05-28,NA
21130,4,"customer_service",15,107000,2012-03-26,2014-04-11
6422,3,"engineer",16,243000,2012-10-22,2015-08-28
20221,1,"customer_service",19,126000,2013-09-16,NA
3104,1,"customer_service",9,73000,2012-11-19,2013-09-06
6502,1,"engineer",13,216000,2015-01-12,NA
4700,1,"marketing",9,124000,2012-12-31,2014-10-24
10478,1,"customer_service",10,62000,2012-08-13,2014-07-25
11033,1,"marketing",17,216000,2013-05-28,NA
1399,2,"data_science",17,269000,2012-01-30,2012-11-02
2408,8,"sales",22,163000,2015-03-23,NA
3188,1,"engineer",9,249000,2011-06-06,2012-04-13
21785,7,"customer_service",8,57000,2015-01-20,NA
7058,2,"engineer",4,82000,2012-09-24,NA
4741,2,"customer_service",14,84000,2015-06-01,NA
1184,1,"engineer",4,70000,2015-04-13,NA
15703,6,"sales",24,135000,2014-04-21,NA
8465,5,"data_science",7,152000,2014-03-24,NA
22036,1,"engineer",21,3e+05,2011-06-27,2015-09-18
13154,1,"customer_service",11,77000,2012-07-16,2015-08-14
10675,1,"marketing",3,51000,2011-10-10,2012-09-14
16188,2,"data_science",10,170000,2015-01-05,NA
16083,1,"design",16,189000,2011-12-19,2013-04-12
22364,5,"sales",12,101000,2012-01-17,2013-12-13
22040,2,"sales",11,123000,2011-10-24,2012-09-13
16089,4,"marketing",19,154000,2015-03-16,NA
7583,2,"customer_service",7,77000,2015-08-03,NA
22576,5,"engineer",13,160000,2015-02-17,NA
18516,4,"design",1,39000,2012-05-14,2014-03-14
19226,7,"customer_service",25,91000,2011-04-25,2012-01-13
11819,1,"engineer",5,183000,2013-03-18,NA
22408,9,"marketing",8,93000,2012-09-10,NA
16030,1,"engineer",5,214000,2011-11-07,2014-06-27
23499,2,"customer_service",15,116000,2012-07-23,2014-05-16
22816,3,"customer_service",29,70000,2015-08-17,NA
3109,1,"customer_service",14,71000,2011-04-25,2014-12-26
23985,5,"design",1,32000,2013-08-26,2014-08-29
13215,1,"engineer",28,287000,2013-07-22,2015-10-02
14218,2,"marketing",12,133000,2012-08-13,NA
10542,1,"customer_service",6,55000,2014-12-15,NA
18218,8,"sales",6,95000,2015-06-08,NA
13465,3,"engineer",6,143000,2014-01-13,2015-01-02
832,3,"customer_service",7,55000,2015-01-12,NA
13081,8,"sales",27,147000,2015-09-14,NA
19761,1,"customer_service",6,81000,2011-03-21,2012-03-30
953,10,"customer_service",17,95000,2011-09-19,2012-08-10
7603,1,"customer_service",10,73000,2012-08-28,2013-08-29
15392,2,"customer_service",20,133000,2012-06-04,2015-07-06
19697,4,"customer_service",24,92000,2012-08-20,2013-06-14
21315,1,"engineer",8,182000,2012-06-18,2015-07-31
16248,1,"customer_service",13,84000,2011-09-06,2013-11-22
19134,4,"sales",19,169000,2013-03-04,2015-06-26
12576,2,"customer_service",2,32000,2013-01-15,2014-02-07
1656,1,"customer_service",21,111000,2012-05-09,2013-08-23
11524,1,"customer_service",5,75000,2012-07-09,2013-06-14
571,1,"engineer",8,167000,2012-05-29,2013-05-31
14740,1,"marketing",27,164000,2013-10-21,NA
14875,10,"engineer",16,231000,2014-04-28,2015-03-13
17612,2,"engineer",21,301000,2014-01-28,NA
17911,8,"customer_service",10,62000,2014-07-14,2015-07-17
4786,2,"customer_service",17,106000,2015-08-10,NA
9404,7,"engineer",20,198000,2015-08-24,NA
11796,4,"customer_service",10,63000,2012-04-02,2015-02-06
18844,5,"marketing",27,164000,2012-03-12,2013-12-20
10647,5,"engineer",5,202000,2012-10-08,2013-11-22
14008,2,"data_science",14,237000,2014-12-08,2015-11-17
21876,1,"engineer",23,282000,2013-09-30,NA
5222,1,"data_science",5,202000,2014-04-14,2015-05-15
2306,1,"marketing",26,212000,2013-07-29,2014-05-30
15840,3,"design",25,180000,2011-04-12,2013-11-01
9503,1,"engineer",11,191000,2012-05-14,2014-04-25
24071,5,"sales",23,162000,2011-06-29,2013-06-07
13547,3,"marketing",1,41000,2011-03-21,2013-06-14
10083,10,"customer_service",12,61000,2014-09-10,2015-09-04
1366,2,"customer_service",16,136000,2012-08-23,NA
8095,1,"customer_service",18,114000,2014-06-23,2015-07-06
11076,1,"engineer",22,309000,2012-08-27,2013-08-30
18168,1,"customer_service",1,28000,2013-09-16,NA
22471,1,"marketing",20,212000,2015-04-07,NA
21387,7,"customer_service",26,94000,2012-12-31,2014-10-10
15201,6,"marketing",5,1e+05,2011-12-19,NA
21612,3,"customer_service",27,90000,2015-04-13,NA
12813,10,"sales",4,36000,2011-03-21,2013-05-24
17759,1,"sales",10,134000,2012-01-23,2013-04-05
8791,2,"customer_service",23,113000,2012-08-23,2014-10-17
4773,4,"sales",7,89000,2015-01-26,NA
18412,2,"engineer",19,295000,2012-03-19,NA
14733,1,"sales",16,191000,2015-03-25,NA
3711,1,"sales",29,206000,2012-04-02,2013-04-19
1519,1,"sales",17,209000,2012-06-25,2014-03-21
10,1,"customer_service",14,79000,2011-06-20,2015-06-05
11938,2,"engineer",26,289000,2012-10-01,2015-09-11
10426,1,"customer_service",14,74000,2011-03-21,2014-06-20
8330,5,"engineer",5,180000,2012-12-03,2014-10-31
5597,6,"data_science",21,264000,2015-06-15,NA
22553,3,"marketing",4,37000,2014-08-25,2015-07-28
23505,3,"customer_service",24,84000,2011-12-12,2014-11-07
2951,1,"data_science",3,77000,2012-01-09,NA
18340,1,"sales",13,138000,2011-01-31,2013-10-04
7774,3,"customer_service",18,96000,2013-09-16,2014-08-14
20157,8,"customer_service",12,62000,2012-09-04,2014-06-20
12323,4,"engineer",29,222000,2012-03-05,2015-10-16
20458,1,"engineer",26,271000,2015-02-23,NA
16862,1,"data_science",26,307000,2012-02-06,2014-07-25
6880,1,"customer_service",14,95000,2012-03-05,2013-04-01
1772,2,"engineer",8,221000,2014-05-19,NA
12995,2,"customer_service",4,25000,2014-10-13,NA
18827,1,"design",7,125000,2013-01-07,2014-03-07
3557,2,"customer_service",4,34000,2014-11-03,NA
17959,2,"engineer",1,80000,2013-02-25,NA
9514,6,"data_science",22,238000,2012-02-15,2015-04-10
22436,2,"customer_service",18,107000,2013-04-15,2014-04-25
808,3,"data_science",27,222000,2011-09-06,2012-09-14
18356,6,"customer_service",18,98000,2015-07-02,NA
20056,2,"customer_service",21,83000,2011-08-29,2013-08-23
8154,10,"sales",7,102000,2011-10-24,2012-07-13
474,1,"customer_service",21,133000,2014-03-24,2015-02-06
2293,6,"customer_service",19,110000,2011-04-18,2013-05-24
11382,2,"customer_service",3,30000,2014-02-18,NA
7309,1,"customer_service",16,132000,2014-03-17,2015-03-20
2035,3,"marketing",18,175000,2014-11-10,NA
22463,1,"engineer",24,272000,2011-07-11,2012-06-22
2454,6,"customer_service",9,65000,2012-01-23,2013-02-01
2383,2,"customer_service",5,90000,2011-11-22,2014-10-17
17827,5,"customer_service",11,54000,2012-04-09,2013-05-02
2915,4,"sales",5,113000,2014-06-30,NA
13666,9,"customer_service",28,98000,2013-04-15,2015-01-09
10715,2,"marketing",12,132000,2011-05-09,2013-05-10
13079,3,"customer_service",1,22000,2012-05-14,NA
21193,2,"customer_service",13,89000,2014-08-25,NA
2296,4,"customer_service",12,66000,2013-01-15,2013-11-22
19752,3,"engineer",5,144000,2015-10-26,NA
12143,1,"customer_service",18,122000,2014-11-03,NA
8788,8,"data_science",10,150000,2011-08-02,2014-01-17
9921,1,"data_science",19,278000,2012-11-05,NA
21617,2,"engineer",1,71000,2011-11-16,2012-12-07
1900,1,"customer_service",1,26000,2015-01-14,NA
10817,4,"sales",19,151000,2013-11-04,2014-09-26
22426,4,"data_science",24,264000,2013-03-11,NA
17208,1,"engineer",23,246000,2011-02-01,2014-06-13
12109,1,"customer_service",16,131000,2014-12-29,NA
20869,1,"engineer",18,326000,2011-03-21,2015-08-28
5404,1,"customer_service",8,85000,2012-02-21,2015-07-31
13818,1,"customer_service",14,76000,2013-04-22,2015-06-19
23034,5,"data_science",20,248000,2012-04-16,2013-04-26
22442,7,"sales",25,191000,2011-10-10,NA
23686,1,"engineer",8,223000,2012-03-01,NA
790,2,"data_science",19,285000,2013-04-01,NA
23129,3,"customer_service",29,106000,2012-08-20,2015-03-13
8812,3,"data_science",1,58000,2014-11-03,NA
4156,1,"sales",11,125000,2012-10-29,NA
19869,9,"data_science",8,164000,2015-03-30,NA
489,10,"data_science",17,223000,2011-06-13,2012-06-29
10428,6,"engineer",20,245000,2012-06-04,2013-07-12
14403,1,"engineer",7,192000,2011-12-06,NA
19448,2,"marketing",8,133000,2015-08-17,NA
8287,2,"engineer",3,75000,2013-06-05,2014-05-23
6911,9,"engineer",3,68000,2015-11-16,NA
8817,5,"sales",14,1e+05,2012-03-26,2015-07-06
2006,2,"engineer",23,3e+05,2012-05-14,2014-03-28
18098,7,"sales",7,101000,2014-06-30,NA
22738,3,"data_science",22,203000,2014-05-05,NA
18203,1,"customer_service",5,90000,2015-02-26,NA
2236,5,"customer_service",12,63000,2011-02-07,NA
8966,1,"design",8,140000,2012-02-13,2015-01-30
15112,2,"engineer",6,231000,2013-11-25,NA
11601,2,"sales",9,120000,2011-11-07,2015-09-04
210,10,"sales",16,133000,2015-03-02,NA
15030,1,"marketing",17,204000,2012-09-24,2015-05-08
20375,1,"sales",21,225000,2015-04-28,NA
21354,10,"marketing",28,147000,2015-09-14,NA
8623,4,"data_science",20,269000,2014-04-28,2015-04-06
20668,6,"marketing",26,154000,2012-05-16,2014-09-26
3795,9,"engineer",18,264000,2015-07-20,NA
9129,9,"marketing",12,1e+05,2013-05-28,2014-05-09
24350,4,"customer_service",4,25000,2011-11-14,2014-09-19
23220,1,"customer_service",16,115000,2014-01-06,NA
954,2,"customer_service",24,114000,2015-03-10,NA
21011,1,"marketing",2,49000,2013-04-15,NA
15689,3,"engineer",3,54000,2013-06-17,NA
11350,7,"data_science",3,68000,2013-01-22,2014-01-03
21358,3,"customer_service",12,63000,2012-10-22,2013-11-08
9388,1,"sales",29,222000,2012-04-25,2014-11-07
14966,9,"data_science",2,48000,2014-06-16,NA
4094,3,"sales",3,42000,2012-09-17,2014-08-15
4712,1,"sales",11,125000,2015-03-17,NA
9713,4,"marketing",2,37000,2011-10-17,2012-10-26
3704,1,"customer_service",3,30000,2014-12-22,NA
17189,6,"customer_service",14,59000,2013-01-28,2014-02-07
21964,10,"engineer",10,137000,2014-02-18,2015-03-06
15658,3,"engineer",18,256000,2014-02-10,NA
13251,4,"data_science",15,238000,2014-10-13,2015-11-13
14809,4,"customer_service",24,88000,2014-08-11,NA
7093,1,"customer_service",22,106000,2012-08-06,2013-10-04
23562,5,"customer_service",16,118000,2015-08-10,NA
16961,3,"engineer",29,244000,2014-10-20,2015-11-13
110,2,"sales",2,55000,2011-09-19,2013-04-19
10940,2,"design",15,178000,2011-03-28,2013-01-11
9854,2,"design",6,151000,2012-04-02,2014-01-17
21434,1,"engineer",29,292000,2012-09-10,NA
14075,3,"sales",20,160000,2015-07-27,NA
851,5,"engineer",15,288000,2012-04-05,2013-12-06
10202,1,"design",9,159000,2013-09-23,2015-11-13
737,5,"customer_service",1,22000,2012-09-24,NA
6884,1,"sales",8,126000,2012-04-23,2014-08-29
4017,7,"engineer",10,149000,2013-01-22,2014-10-24
20123,1,"customer_service",11,87000,2014-03-10,NA
21277,3,"data_science",11,155000,2012-02-27,2013-12-13
7025,1,"customer_service",14,76000,2011-09-08,2015-11-27
24524,3,"design",11,83000,2012-03-26,2013-02-22
16671,5,"customer_service",17,94000,2012-09-17,2013-07-19
22955,2,"sales",11,132000,2015-08-27,NA
7260,4,"customer_service",21,85000,2015-08-10,NA
8588,1,"customer_service",2,26000,2013-08-05,NA
20686,1,"customer_service",4,33000,2014-08-11,NA
19354,6,"sales",8,118000,2015-06-22,NA
2132,3,"customer_service",3,27000,2011-10-17,NA
3364,8,"design",13,113000,2015-04-01,NA
18297,7,"customer_service",16,109000,2011-07-25,2015-07-10
3443,10,"data_science",10,176000,2012-07-09,2013-06-21
16955,8,"sales",22,135000,2011-08-22,2013-10-25
16603,3,"sales",19,143000,2013-11-26,2014-11-11
12679,1,"customer_service",19,126000,2014-01-27,NA
52,1,"engineer",3,66000,2011-03-21,2012-03-16
17206,1,"customer_service",25,144000,2014-11-17,NA
18665,1,"data_science",11,170000,2014-01-13,NA
20386,1,"customer_service",13,75000,2011-05-16,NA
19546,1,"design",3,49000,2011-08-08,2014-09-12
17873,7,"customer_service",19,89000,2011-05-09,2013-05-31
511,6,"customer_service",25,98000,2014-02-18,2015-01-30
9157,1,"customer_service",3,33000,2012-08-20,2015-07-24
8836,1,"engineer",22,340000,2013-07-29,2015-06-26
3965,2,"engineer",9,231000,2014-04-07,NA
12425,7,"customer_service",1,25000,2013-04-15,2014-02-28
24107,3,"engineer",14,155000,2013-03-11,NA
22649,5,"engineer",24,241000,2012-07-02,2013-07-05
3536,8,"marketing",19,180000,2012-10-29,NA
13734,1,"data_science",5,192000,2013-02-04,2015-10-09
14177,1,"design",13,141000,2011-12-27,2013-01-18
19896,5,"engineer",6,148000,2013-10-08,2015-10-16
7009,1,"data_science",21,291000,2013-01-07,2013-12-20
20186,1,"data_science",17,340000,2011-02-07,2014-06-27
13816,3,"sales",3,45000,2012-11-19,2013-12-20
1781,3,"marketing",13,97000,2013-12-09,2015-10-02
10956,5,"customer_service",12,59000,2012-01-30,2014-05-02
15281,2,"customer_service",23,143000,2015-10-27,NA
24541,1,"design",6,156000,2015-07-20,NA
9434,2,"design",14,130000,2014-12-29,NA
7518,4,"design",26,165000,2014-12-22,NA
20019,3,"customer_service",17,88000,2015-07-20,NA
862,9,"customer_service",1,25000,2012-03-19,NA
6295,1,"engineer",4,84000,2014-08-25,NA
16956,7,"marketing",10,105000,2013-06-26,NA
18532,1,"sales",2,49000,2013-02-25,NA
10939,2,"engineer",18,308000,2014-02-18,NA
23293,5,"engineer",25,163000,2015-11-16,NA
23323,4,"customer_service",1,25000,2012-09-18,2015-10-23
9052,8,"marketing",14,109000,2014-10-07,NA
13655,1,"customer_service",18,118000,2012-11-19,2013-11-22
23189,2,"design",1,44000,2013-02-11,NA
9946,5,"data_science",2,62000,2014-01-21,2015-01-23
6557,1,"customer_service",4,32000,2015-06-17,NA
16009,1,"data_science",5,209000,2012-11-05,NA
3838,1,"design",22,194000,2013-10-28,NA
1845,9,"customer_service",2,20000,2012-05-29,2014-07-09
5513,1,"customer_service",3,33000,2013-07-29,NA
11394,1,"customer_service",13,77000,2012-01-03,2013-01-04
11238,10,"sales",9,97000,2011-09-26,2012-11-02
5230,1,"design",12,125000,2015-02-18,NA
5855,8,"customer_service",28,91000,2012-05-29,2013-04-26
18757,4,"design",20,124000,2011-10-12,2013-08-23
18267,6,"customer_service",8,61000,2015-01-20,NA
3510,1,"sales",7,144000,2015-06-22,NA
10832,1,"customer_service",22,112000,2011-05-23,2012-03-16
16482,9,"customer_service",16,97000,2012-05-29,2013-04-26
5963,9,"marketing",10,102000,2015-03-02,NA
22853,3,"engineer",8,165000,2011-02-22,2013-04-11
14322,8,"data_science",14,161000,2013-12-17,2014-11-26
14825,1,"engineer",25,294000,2014-04-28,NA
5756,4,"customer_service",7,59000,2015-05-11,NA
10340,4,"design",14,82000,2011-01-31,2011-12-09
8361,1,"marketing",1,48000,2015-03-09,NA
15210,2,"marketing",27,191000,2014-01-21,NA
19701,8,"data_science",23,297000,2012-04-09,2014-04-21
9602,1,"customer_service",20,108000,2015-09-29,NA
